0.179,6.09857100,0.41208170
0.180,6.07515500,0.41363920
0.181,6.05155400,0.41525210
0.182,6.02795200,0.41686820
0.183,6.00435100,0.41848750
0.184,5.98074900,0.42010990
0.185,5.95714700,0.42173540
0.186,5.93354600,0.42336410
0.187,5.90994400,0.42499600
0.188,5.88634300,0.42663100
0.189,5.86247400,0.42834130
0.190,5.83854000,0.43007240
0.191,5.81460600,0.43180700
0.192,5.79067300,0.43354510
0.193,5.76673900,0.43528670
0.194,5.74280500,0.43703180
0.195,5.71887100,0.43878040
0.196,5.69490700,0.44054320
0.197,5.67058500,0.44243420
0.198,5.64626300,0.44432930
0.199,5.62194200,0.44622850
0.200,5.59762000,0.44813180
0.201,5.57329800,0.45003910
0.202,5.54897600,0.45195050
0.203,5.52465400,0.45386600
0.204,5.50033200,0.45578550
0.205,5.47579200,0.45778000
0.206,5.45110800,0.45982590
0.207,5.42642300,0.46187630
0.208,5.40173900,0.46393130
0.209,5.37705400,0.46599080
0.210,5.35237000,0.46805490
0.211,5.32768500,0.47012360
0.212,5.30300100,0.47219680
0.213,5.27808800,0.47437580
0.214,5.25307600,0.47660360
0.215,5.22806400,0.47883660
0.216,5.20305200,0.48107490
0.217,5.17804000,0.48331840
0.218,5.15302800,0.48556720
0.219,5.12801600,0.48782120
0.220,5.10300400,0.49008050
0.221,5.07784000,0.49240700
0.222,5.05244600,0.49483290
0.223,5.02705200,0.49726490
0.224,5.00165900,0.49970280
0.225,4.97626500,0.50214660
0.226,4.95087100,0.50459640
0.227,4.92547700,0.50705220
0.228,4.90008400,0.50951390
0.229,4.87458600,0.51204110
0.230,4.84886600,0.51470270
0.231,4.82314600,0.51737130
0.232,4.79742600,0.52004680
0.233,4.77170600,0.52272920
0.234,4.74598600,0.52541850
0.235,4.72026600,0.52811480
0.236,4.69454600,0.53081800
0.237,4.66876200,0.53356210
0.238,4.64271500,0.53645400
0.239,4.61666800,0.53935370
0.240,4.59062100,0.54226120
0.241,4.56457400,0.54517660
0.242,4.53852700,0.54809980
0.243,4.51248000,0.55103070
0.244,4.48643300,0.55396950
0.245,4.46038600,0.55691620
0.246,4.43403200,0.56012850
0.247,4.40765800,0.56336760
0.248,4.38128400,0.56661600
0.249,4.35491000,0.56987390
0.250,4.32853600,0.57314110
0.251,4.30216100,0.57641780
0.252,4.27578700,0.57970390
0.253,4.24941300,0.58299940
0.254,4.22273200,0.58653000
0.255,4.19604700,0.59007340
0.256,4.16936300,0.59362740
0.257,4.14267900,0.59719210
0.258,4.11599400,0.60076750
0.259,4.08931000,0.60435350
0.260,4.06262600,0.60795020
0.261,4.03594100,0.61155760
0.262,4.00914000,0.61534420
0.263,3.98224600,0.61927750
0.264,3.95535100,0.62322330
0.265,3.92845600,0.62718180
0.266,3.90156200,0.63115290
0.267,3.87466700,0.63513670
0.268,3.84777200,0.63913300
0.269,3.82087800,0.64314200
0.270,3.79376800,0.64741700
0.271,3.76660000,0.65177500
0.272,3.73943200,0.65614750
0.273,3.71226300,0.66053470
0.274,3.68509500,0.66493650
0.275,3.65792700,0.66935290
0.276,3.63075900,0.67378390
0.277,3.60359100,0.67822960
0.278,3.57640400,0.68275580
0.279,3.54912800,0.68760830
0.280,3.52185300,0.69247800
0.281,3.49457700,0.69736500
0.282,3.46730200,0.70226920
0.283,3.44002700,0.70719080
0.284,3.41275100,0.71212960
0.285,3.38547600,0.71708570
0.286,3.35812100,0.72226530
0.287,3.33071000,0.72761120
0.288,3.30329900,0.73297680
0.289,3.27588800,0.73836210
0.290,3.24847700,0.74376710
0.291,3.22106600,0.74919190
0.292,3.19365500,0.75463630
0.293,3.16624400,0.76010050
0.294,3.13883300,0.76558430
0.295,3.11149000,0.77151870
0.296,3.08416400,0.77758770
0.297,3.05683800,0.78368070
0.298,3.02951200,0.78979770
0.299,3.00218600,0.79593860
0.300,2.97486000,0.80210340
0.301,2.94753400,0.80829230
0.302,2.92021000,0.81467140
0.303,2.89288900,0.82134800
0.304,2.86556900,0.82805200
0.305,2.83824800,0.83478320
0.306,2.81092700,0.84154160
0.307,2.78360700,0.84832730
0.308,2.75628600,0.85514020
0.309,2.72896600,0.86198040
0.310,2.70164500,0.86884780
0.311,2.67446700,0.87597550
0.312,2.64748900,0.88346340
0.313,2.62051200,0.89098340
0.314,2.59353400,0.89853550
0.315,2.56655600,0.90611960
0.316,2.53957900,0.91373590
0.317,2.51260100,0.92138420
0.318,2.48567300,0.92917240
0.319,2.45897800,0.93749920
0.320,2.43228300,0.94586320
0.321,2.40558700,0.95426440
0.322,2.37889200,0.96270270
0.323,2.35219600,0.97117810
0.324,2.32550100,0.97969070
0.325,2.29880500,0.98824040
0.326,2.27211000,0.99682720
0.327,2.24543500,1.00547100
0.328,2.21937600,1.01472300
0.329,2.19331700,1.02401800
0.330,2.16725800,1.03335600
0.331,2.14119900,1.04273600
0.332,2.11514000,1.05215800
0.333,2.08908000,1.06162300
0.334,2.06302100,1.07113100
0.335,2.03749900,1.08124500
0.336,2.01199100,1.09142300
0.337,1.98648400,1.10164900
0.338,1.96097600,1.11192200
0.339,1.93546900,1.12224300
0.340,1.90996100,1.13261200
0.341,1.88445400,1.14302800
0.342,1.85894600,1.15349200
0.343,1.83343900,1.16400300
0.344,1.80864500,1.17495500
0.345,1.78423100,1.18616700
0.346,1.75981600,1.19743300
0.347,1.73540200,1.20875200
0.348,1.71098800,1.22012400
0.349,1.68657400,1.23155000
0.350,1.66216000,1.24302900
0.351,1.63841900,1.25500500
0.352,1.61488000,1.26717200
0.353,1.59134200,1.27939700
0.354,1.56780300,1.29168100
0.355,1.54426500,1.30402400
0.356,1.52072600,1.31642600
0.357,1.49718800,1.32888700
0.358,1.47364900,1.34140600
0.359,1.45011100,1.35398300
0.360,1.42696600,1.36672700
0.361,1.40487600,1.37981700
0.362,1.38278700,1.39297100
0.363,1.36069700,1.40618600
0.364,1.33860800,1.41946400
0.365,1.31651800,1.43280400
0.366,1.29442800,1.44620700
0.367,1.27314900,1.45997100
0.368,1.25249300,1.47403100
0.369,1.23183600,1.48815800
0.370,1.21118000,1.50235300
0.371,1.19052300,1.51661500
0.372,1.16986700,1.53094500
0.373,1.14921000,1.54534200
0.374,1.12855400,1.55980600
0.375,1.10789700,1.57433800
0.376,1.08724100,1.58893700
0.377,1.06817800,1.60366900
0.378,1.04930900,1.61847600
0.379,1.03044100,1.63335200
0.380,1.01157200,1.64829600
0.381,0.99270350,1.66330800
0.382,0.97383500,1.67838700
0.383,0.95559970,1.69360900
0.384,0.93848160,1.70902900
0.385,0.92136360,1.72452000
0.386,0.90424560,1.74008000
0.387,0.88712760,1.75571100
0.388,0.87000950,1.77141100
0.389,0.85289150,1.78718100
0.390,0.83577350,1.80302100
0.391,0.81865550,1.81893200
0.392,0.80153740,1.83491200
0.393,0.78529170,1.85082800
0.394,0.76988220,1.86668500
0.395,0.75447270,1.88260900
0.396,0.73906330,1.89860200
0.397,0.72365380,1.91466200
0.398,0.70824430,1.93079000
0.399,0.69309500,1.94696700
0.400,0.67933170,1.96311200
0.401,0.66556830,1.97932400
0.402,0.65180490,1.99560400
0.403,0.63804150,2.01194900
0.404,0.62427810,2.02836200
0.405,0.61051480,2.04484100
0.406,0.59675140,2.06138700
0.407,0.58298800,2.07800000
0.408,0.56922460,2.09468000
0.409,0.55567140,2.11136000
0.410,0.54352640,2.12766300
0.411,0.53138150,2.14402900
0.412,0.51923660,2.16045800
0.413,0.50709170,2.17695100
0.414,0.49494670,2.19350600
0.415,0.48280180,2.21012400
0.416,0.47243870,2.22637700
0.417,0.46216060,2.24266900
0.418,0.45188260,2.25902100
0.419,0.44160450,2.27543200
0.420,0.43132650,2.29190300
0.421,0.42104840,2.30843300
0.422,0.41077040,2.32502200
0.423,0.40049240,2.34167100
0.424,0.39021430,2.35838000
0.425,0.37993630,2.37514800
0.426,0.37073890,2.39146900
0.427,0.36190350,2.40767500
0.428,0.35306810,2.42393600
0.429,0.34423270,2.44025300
0.430,0.33539730,2.45662400
0.431,0.32656190,2.47305100
0.432,0.31888180,2.48906600
0.433,0.31158530,2.50497800
0.434,0.30428880,2.52094100
0.435,0.29699220,2.53695500
0.436,0.28969570,2.55301900
0.437,0.28239910,2.56913500
0.438,0.27510260,2.58530100
0.439,0.26780610,2.60151700
0.440,0.26050950,2.61778500
0.441,0.25321300,2.63410300
0.442,0.24630430,2.65023000
0.443,0.24006060,2.66598900
0.444,0.23381680,2.68179500
0.445,0.22757310,2.69764900
0.446,0.22132940,2.71354900
0.447,0.21508560,2.72949600
0.448,0.20952850,2.74511200
0.449,0.20453960,2.76045900
0.450,0.19955080,2.77584800
0.451,0.19456200,2.79128000
0.452,0.18957320,2.80675500
0.453,0.18458430,2.82227300
0.454,0.17959550,2.83783400
0.455,0.17460670,2.85343800
0.456,0.16961790,2.86908400
0.457,0.16462900,2.88477300
0.458,0.15964020,2.90050500
0.459,0.15543560,2.91565100
0.460,0.15124070,2.93082900
0.461,0.14704590,2.94604600
0.462,0.14285110,2.96130300
0.463,0.13865620,2.97659900
0.464,0.13478100,2.99170800
0.465,0.13151680,3.00642000
0.466,0.12825260,3.02116700
0.467,0.12498840,3.03595100
0.468,0.12172420,3.05077100
0.469,0.11846000,3.06562600
0.470,0.11519580,3.08051900
0.471,0.11193160,3.09544700
0.472,0.10866740,3.11041100
0.473,0.10540320,3.12541100
0.474,0.10213900,3.14044800
0.475,0.09917777,3.15521100
0.476,0.09641274,3.16980800
0.477,0.09364771,3.18443900
0.478,0.09088269,3.19910400
0.479,0.08811766,3.21380300
0.480,0.08544068,3.22845600
0.481,0.08330538,3.24265200
0.482,0.08117009,3.25687900
0.483,0.07903480,3.27113700
0.484,0.07689951,3.28542700
0.485,0.07476421,3.29974800
0.486,0.07262892,3.31409900
0.487,0.07049363,3.32848200
0.488,0.06835833,3.34289700
0.489,0.06622304,3.35734200
0.490,0.06408775,3.37181800
0.491,0.06203117,3.38622300
0.492,0.06024378,3.40030600
0.493,0.05845639,3.41441700
0.494,0.05666899,3.42855900
0.495,0.05488160,3.44272900
0.496,0.05309421,3.45692900
0.497,0.05168495,3.47072100
0.498,0.05030149,3.48451200
0.499,0.04891802,3.49832900
0.500,0.04753455,3.51217400
0.501,0.04615108,3.52604700
0.502,0.04476762,3.53994600
0.503,0.04338415,3.55387400
0.504,0.04200068,3.56782800
0.505,0.04061721,3.58181000
0.506,0.03923374,3.59581900
0.507,0.03785028,3.60985500
0.508,0.03668158,3.62353300
0.509,0.03555212,3.63716500
0.510,0.03442266,3.65082400
0.511,0.03329320,3.66450800
0.512,0.03216374,3.67821700
0.513,0.03126194,3.69160200
0.514,0.03044328,3.70488400
0.515,0.02962461,3.71818900
0.516,0.02880595,3.73151800
0.517,0.02798729,3.74487100
0.518,0.02716863,3.75824800
0.519,0.02634997,3.77164800
0.520,0.02553131,3.78507300
0.521,0.02471264,3.79852100
0.522,0.02389398,3.81199300
0.523,0.02307532,3.82548900
0.524,0.02231936,3.83884700
0.525,0.02163557,3.85204100
0.526,0.02095179,3.86525800
0.527,0.02026801,3.87849800
0.528,0.01958423,3.89176000
0.529,0.01899531,3.90483800
0.530,0.01849089,3.91775400
0.531,0.01798647,3.93069100
0.532,0.01748205,3.94365000
0.533,0.01697764,3.95663000
0.534,0.01647322,3.96963100
0.535,0.01596880,3.98265400
0.536,0.01546438,3.99569700
0.537,0.01495996,4.00876300
0.538,0.01445555,4.02184900
0.539,0.01395113,4.03495700
0.540,0.01345395,4.04806000
0.541,0.01303556,4.06090000
0.542,0.01261717,4.07376100
0.543,0.01219878,4.08664200
0.544,0.01178039,4.09954300
0.545,0.01139568,4.11236200
0.546,0.01108086,4.12498600
0.547,0.01076603,4.13762900
0.548,0.01045121,4.15029200
0.549,0.01013638,4.16297300
0.550,0.00982156,4.17567500
0.551,0.00950673,4.18839500
0.552,0.00919191,4.20113500
0.553,0.00887709,4.21389500
0.554,0.00856226,4.22667300
0.555,0.00824744,4.23947100
0.556,0.00793261,4.25228900
0.557,0.00766016,4.26489900
0.558,0.00740559,4.27743200
0.559,0.00715101,4.28998300
0.560,0.00689643,4.30255300
0.561,0.00665090,4.31510000
0.562,0.00647077,4.32737400
0.563,0.00629063,4.33966600
0.564,0.00611050,4.35197500
0.565,0.00593036,4.36430100
0.566,0.00575023,4.37664500
0.567,0.00557009,4.38900700
0.568,0.00538996,4.40138500
0.569,0.00520982,4.41378200
0.570,0.00502969,4.42619500
0.571,0.00484955,4.43862600
0.572,0.00466942,4.45107500
0.573,0.00450000,4.46344900
0.574,0.00435307,4.47564700
0.575,0.00420614,4.48786100
0.576,0.00405920,4.50009200
0.577,0.00391227,4.51234000
0.578,0.00380498,4.52432600
0.579,0.00370123,4.53630200
0.580,0.00359748,4.54829500
0.581,0.00349372,4.56030300
0.582,0.00338997,4.57232700
0.583,0.00328622,4.58436700
0.584,0.00318247,4.59642200
0.585,0.00307872,4.60849400
0.586,0.00297497,4.62058100
0.587,0.00287122,4.63268500
0.588,0.00276747,4.64480400
0.589,0.00266372,4.65693900
0.590,0.00257655,4.66887200
0.591,0.00249040,4.68080800
0.592,0.00240425,4.69275900
0.593,0.00231810,4.70472500
0.594,0.00224808,4.71653100
0.595,0.00218451,4.72828300
0.596,0.00212094,4.74005000
0.597,0.00205737,4.75183100
0.598,0.00199381,4.76362600
0.599,0.00193024,4.77543700
0.600,0.00186667,4.78726100
0.601,0.00180311,4.79910100
0.602,0.00173954,4.81095500
0.603,0.00167597,4.82282400
0.604,0.00161240,4.83470700
0.605,0.00154884,4.84660500
0.606,0.00149213,4.85838200
0.607,0.00144079,4.87006700
0.608,0.00138944,4.88176600
0.609,0.00133810,4.89347900
0.610,0.00129422,4.90508400
0.611,0.00125748,4.91658600
0.612,0.00122075,4.92810100
0.613,0.00118401,4.93962900
0.614,0.00114728,4.95117000
0.615,0.00111054,4.96272600
0.616,0.00107381,4.97429400
0.617,0.00103707,4.98587700
0.618,0.00100034,4.99747200
0.619,0.00096361,5.00908100
0.620,0.00092687,5.02070400
0.621,0.00089014,5.03234000
0.622,0.00085464,5.04394900
0.623,0.00082474,5.05538900
0.624,0.00079485,5.06684100
0.625,0.00076495,5.07830600
0.626,0.00073789,5.08971100
0.627,0.00071723,5.10096000
0.628,0.00069657,5.11222200
0.629,0.00067591,5.12349600
0.630,0.00065525,5.13478300
0.631,0.00063459,5.14608200
0.632,0.00061393,5.15739300
0.633,0.00059327,5.16871700
0.634,0.00057260,5.18005400
0.635,0.00055194,5.19140200
0.636,0.00053128,5.20276400
0.637,0.00051062,5.21413700
0.638,0.00048996,5.22552300
0.639,0.00047250,5.23675200
0.640,0.00045584,5.24795100
0.641,0.00043917,5.25916200
0.642,0.00042302,5.27036300
0.643,0.00041126,5.28138300
0.644,0.00039949,5.29241400
0.645,0.00038773,5.30345700
0.646,0.00037597,5.31451200
0.647,0.00036421,5.32557800
0.648,0.00035245,5.33665500
0.649,0.00034069,5.34774400
0.650,0.00032893,5.35884500
0.651,0.00031716,5.36995700
0.652,0.00030540,5.38108000
0.653,0.00029364,5.39221600
0.654,0.00028188,5.40336200
0.655,0.00027105,5.41443900
0.656,0.00026151,5.42541300
0.657,0.00025196,5.43639900
0.658,0.00024242,5.44739600
0.659,0.00023540,5.45822500
0.660,0.00022867,5.46904400
0.661,0.00022193,5.47987400
0.662,0.00021519,5.49071500
0.663,0.00020846,5.50156700
0.664,0.00020172,5.51242900
0.665,0.00019498,5.52330200
0.666,0.00018825,5.53418600
0.667,0.00018151,5.54508100
0.668,0.00017477,5.55598600
0.669,0.00016804,5.56690200
0.670,0.00016130,5.57782900
0.671,0.00015461,5.58875900
0.672,0.00014917,5.59951600
0.673,0.00014373,5.61028400
0.674,0.00013829,5.62106200
0.675,0.00013403,5.63170900
0.676,0.00013029,5.64230400
0.677,0.00012655,5.65290900
0.678,0.00012281,5.66352400
0.679,0.00011908,5.67414900
0.680,0.00011534,5.68478300
0.681,0.00011160,5.69542800
0.682,0.00010786,5.70608300
0.683,0.00010412,5.71674700
0.684,0.00010038,5.72742200
0.685,0.00009664,5.73810600
0.686,0.00009290,5.74880100
0.687,0.00008916,5.75950500
0.688,0.00008587,5.77011600
0.689,0.00008281,5.78068100
0.690,0.00007975,5.79125700
0.691,0.00007709,5.80176200
0.692,0.00007486,5.81219500
0.693,0.00007262,5.82263800
0.694,0.00007038,5.83309000
0.695,0.00006815,5.84355100
0.696,0.00006591,5.85402100
0.697,0.00006368,5.86450100
0.698,0.00006144,5.87499100
0.699,0.00005920,5.88548900
0.700,0.00005697,5.89599700
0.701,0.00005473,5.90651500
0.702,0.00005249,5.91704200
0.703,0.00005026,5.92757800
0.704,0.00004815,5.93807500
0.705,0.00004637,5.94845400
0.706,0.00004459,5.95884200
0.707,0.00004297,5.96918700
0.708,0.00004176,5.97941400
0.709,0.00004054,5.98964900
0.710,0.00003932,5.99989300
0.711,0.00003811,6.01014600
0.712,0.00003689,6.02040800
0.713,0.00003567,6.03067800
0.714,0.00003446,6.04095700
0.715,0.00003324,6.05124500
0.716,0.00003202,6.06154200
0.717,0.00003081,6.07184800
0.718,0.00002959,6.08216200
0.719,0.00002837,6.09248500
0.720,0.00002716,6.10281600
0.721,0.00002616,6.11300900
0.722,0.00002519,6.12319200
0.723,0.00002424,6.13336900
0.724,0.00002357,6.14339700
0.725,0.00002291,6.15343200
0.726,0.00002224,6.16347600
0.727,0.00002157,6.17352800
0.728,0.00002091,6.18358800
0.729,0.00002024,6.19365600
0.730,0.00001957,6.20373200
0.731,0.00001891,6.21381700
0.732,0.00001824,6.22391000
0.733,0.00001757,6.23401100
0.734,0.00001691,6.24412000
0.735,0.00001624,6.25423700
0.736,0.00001557,6.26436300
0.737,0.00001497,6.27442600
0.738,0.00001442,6.28443100
0.739,0.00001388,6.29444400
0.740,0.00001347,6.30434200
0.741,0.00001307,6.31423000
0.742,0.00001267,6.32412600
0.743,0.00001228,6.33403000
0.744,0.00001188,6.34394200
0.745,0.00001149,6.35386100
0.746,0.00001109,6.36378900
0.747,0.00001070,6.37372400
0.748,0.00001030,6.38366600
0.749,0.00000991,6.39361700
0.750,0.00000951,6.40357500
0.751,0.00000912,6.41354100
0.752,0.00000872,6.42351500
0.753,0.00000834,6.43347600
0.754,0.00000803,6.44331400
0.755,0.00000771,6.45315900
0.756,0.00000747,6.46290700
0.757,0.00000725,6.47261100
0.758,0.00000704,6.48232300
0.759,0.00000682,6.49204200
0.760,0.00000661,6.50176900
0.761,0.00000640,6.51150200
0.762,0.00000618,6.52124300
0.763,0.00000597,6.53099100
0.764,0.00000575,6.54074700
0.765,0.00000554,6.55051000
0.766,0.00000532,6.56028000
0.767,0.00000511,6.57005700
0.768,0.00000490,6.57984200
0.769,0.00000468,6.58963400
0.770,0.00000450,6.59932200
0.771,0.00000433,6.60898200
0.772,0.00000419,6.61857800
0.773,0.00000407,6.62810300
0.774,0.00000396,6.63763500
0.775,0.00000384,6.64717300
0.776,0.00000372,6.65671800
0.777,0.00000361,6.66627000
0.778,0.00000349,6.67582900
0.779,0.00000337,6.68539500
0.780,0.00000326,6.69496700
0.781,0.00000314,6.70454700
0.782,0.00000303,6.71413300
0.783,0.00000291,6.72372600
0.784,0.00000279,6.73332600
0.785,0.00000268,6.74293300
0.786,0.00000257,6.75249900
0.787,0.00000247,6.76199200
0.788,0.00000239,6.77145600
0.789,0.00000232,6.78083000
0.790,0.00000225,6.79021100
0.791,0.00000219,6.79959700
0.792,0.00000212,6.80899100
0.793,0.00000205,6.81839100
0.794,0.00000199,6.82779700
0.795,0.00000192,6.83721000
0.796,0.00000185,6.84662900
0.797,0.00000179,6.85605500
0.798,0.00000172,6.86548700
0.799,0.00000165,6.87492600
0.800,0.00000159,6.88437100
0.801,0.00000152,6.89382300
0.802,0.00000145,6.90328100
0.803,0.00000140,6.91262600
0.804,0.00000135,6.92196800
0.805,0.00000131,6.93120100
0.806,0.00000127,6.94044000
0.807,0.00000123,6.94968500
0.808,0.00000119,6.95893700
0.809,0.00000115,6.96819500
0.810,0.00000112,6.97745800
0.811,0.00000108,6.98672800
0.812,0.00000104,6.99600500
0.813,0.00000100,7.00528700
0.814,0.00000096,7.01457500
0.815,0.00000092,7.02387000
0.816,0.00000089,7.03317100
0.817,0.00000085,7.04247800
0.818,0.00000081,7.05179100
0.819,0.00000078,7.06103200
0.820,0.00000075,7.07023000
0.821,0.00000072,7.07932200
0.822,0.00000070,7.08840200
0.823,0.00000068,7.09748800
0.824,0.00000066,7.10657900
0.825,0.00000064,7.11567700
0.826,0.00000062,7.12478000
0.827,0.00000060,7.13388900
0.828,0.00000058,7.14300400
0.829,0.00000056,7.15212500
0.830,0.00000054,7.16125100
0.831,0.00000052,7.17038300
0.832,0.00000050,7.17952100
0.833,0.00000047,7.18866500
0.834,0.00000045,7.19781500
0.835,0.00000043,7.20694300
0.836,0.00000042,7.21598700
0.837,0.00000040,7.22495500
0.838,0.00000039,7.23388900
0.839,0.00000038,7.24282700
0.840,0.00000037,7.25177200
0.841,0.00000036,7.26072100
0.842,0.00000035,7.26967700
0.843,0.00000033,7.27863700
0.844,0.00000032,7.28760400
0.845,0.00000031,7.29657500
0.846,0.00000030,7.30555300
0.847,0.00000029,7.31453600
0.848,0.00000028,7.32352400
0.849,0.00000027,7.33251800
0.850,0.00000025,7.34151700
0.851,0.00000024,7.35052200
0.852,0.00000023,7.35943200
0.853,0.00000023,7.36827400
0.854,0.00000022,7.37705400
0.855,0.00000021,7.38583900
0.856,0.00000021,7.39463000
0.857,0.00000020,7.40342500
0.858,0.00000019,7.41222600
0.859,0.00000019,7.42103300
0.860,0.00000018,7.42984400
0.861,0.00000018,7.43866100
0.862,0.00000017,7.44748300
0.863,0.00000016,7.45631000
0.864,0.00000016,7.46514200
0.865,0.00000015,7.47398000
0.866,0.00000014,7.48282300
0.867,0.00000014,7.49167100
0.868,0.00000013,7.50047500
0.869,0.00000013,7.50920100
0.870,0.00000012,7.51785100
0.871,0.00000012,7.52650700
0.872,0.00000012,7.53516700
0.873,0.00000011,7.54383200
0.874,0.00000011,7.55250200
